Ensembl ID,Gene symbol,Gene type,OS1,OS2,OS3,OS4,LS1,LS2,LS3,LS4
ENSG00000266876.1,RP11-1148O4.1,transcribed_processed_pseudogene,177,268,151,197,138,96,81,143
ENSG00000266877.1,RP1-41C23.1,lincRNA,0,2,4,3,11,4,12,15
ENSG00000266891.1,RP11-692N5.2,processed_pseudogene,579,504,654,592,384,343,301,423
ENSG00000266896.1,RP1-266L20.9,sense_intronic,6,11,7,3,7,16,6,4
ENSG00000266899.1,AKR1B1P7,processed_pseudogene,35,71,31,42,126,33,130,93
ENSG00000266900.1,RP11-173A16.2,sense_intronic,1,14,10,0,0,6,2,6
ENSG00000266903.1,CTB-171A8.1,antisense,36,48,28,44,56,33,66,76
ENSG00000266904.5,CTC-559E9.1,lincRNA,13,3,7,10,13,19,11,12
ENSG00000266907.1,AC006116.22,processed_pseudogene,75,137,87,98,186,91,157,113
ENSG00000266910.1,CTC-448F2.6,processed_pseudogene,46,51,26,38,24,11,35,15
ENSG00000266918.1,RP11-798G7.8,lincRNA,14,22,8,9,12,11,11,22
ENSG00000266920.1,ACTBP9,processed_pseudogene,4,15,10,9,15,7,17,21
ENSG00000266921.1,RP11-15A1.7,antisense,22,0,10,9,3,12,12,4
ENSG00000266922.1,CTC-499B15.6,sense_intronic,0,8,1,0,3,1,12,9
ENSG00000266931.1,RP11-1252D15.1,unprocessed_pseudogene,30,44,20,21,12,7,15,10
ENSG00000266932.1,AC006116.13,transcribed_processed_pseudogene,113,93,104,149,144,136,84,128
ENSG00000266933.2,AC005775.2,antisense,1,3,0,3,8,4,0,10
ENSG00000266944.1,AC005262.4,processed_pseudogene,137,195,133,159,84,95,138,98
ENSG00000266947.1,RP11-799D4.4,antisense,5,0,4,4,0,3,5,5
ENSG00000266959.1,AC005786.3,processed_pseudogene,16,12,9,14,3,5,13,12
ENSG00000266962.2,RP11-400F19.6,antisense,10,18,2,7,2,3,1,5
ENSG00000266965.1,RP11-712P20.2,sense_intronic,2,12,0,0,18,4,15,3
ENSG00000266967.6,AARSD1,protein_coding,21,63,43,23,70,44,69,88
ENSG00000266969.1,RP11-773H22.4,antisense,0,0,1,2,2,2,1,4
ENSG00000266970.1,RP11-806H10.4,lincRNA,27,12,1,13,17,7,6,1
ENSG00000266979.1,LINC01180,lincRNA,9,11,5,3,13,4,8,15
ENSG00000266983.1,CTC-232P5.1,antisense,9,11,4,9,10,3,14,0
ENSG00000266984.1,POLR3GP2,processed_pseudogene,6,9,4,6,0,0,3,0
ENSG00000266987.1,RP11-354P11.8,antisense,2,14,0,8,9,8,7,12
ENSG00000266989.1,FTLP5,processed_pseudogene,11,37,14,23,55,20,35,33
ENSG00000266992.1,DHX40P1,unprocessed_pseudogene,17,35,8,16,3,6,11,12
ENSG00000266993.3,RP4-657D16.3,antisense,13,11,27,23,17,7,29,29
ENSG00000266994.1,RP11-127I20.7,processed_transcript,0,0,2,4,0,2,6,6
ENSG00000266998.1,RP11-936I5.1,antisense,1,4,3,6,20,5,7,13
ENSG00000267002.1,RP11-242D8.1,lincRNA,60,99,34,47,32,23,28,48
ENSG00000267006.1,CTC-448F2.4,lincRNA,6,18,1,0,0,1,12,5
ENSG00000267009.6,RP11-120M18.2,processed_transcript,10,9,2,1,6,1,6,2
ENSG00000267011.5,CTB-50L17.16,lincRNA,0,2,0,8,11,6,3,9
ENSG00000267014.5,LINC01532,lincRNA,4,4,4,1,9,5,5,1
ENSG00000267023.5,LRRC37A16P,transcribed_unprocessed_pseudogene,55,84,86,56,101,48,53,57
ENSG00000267034.1,RP11-384O8.1,lincRNA,1,4,3,3,0,4,3,1
ENSG00000267039.1,RP11-58G13.1,antisense,5,4,8,2,5,4,4,3
ENSG00000267040.6,RP11-35G9.3,antisense,74,54,71,63,54,64,116,87
ENSG00000267041.5,ZNF850,protein_coding,108,177,129,192,88,88,150,98
ENSG00000267042.1,CTD-3193K9.4,antisense,19,18,11,16,21,21,14,26
ENSG00000267045.1,AC006126.4,lincRNA,0,2,0,1,26,17,23,35
ENSG00000267052.1,CTB-30L5.1,lincRNA,22,17,23,19,16,5,22,21
ENSG00000267056.2,AC005336.4,processed_pseudogene,23,19,7,20,11,5,7,3
ENSG00000267058.1,RP11-15A1.3,lincRNA,0,7,14,14,25,8,11,0
ENSG00000267060.5,PTGES3L,protein_coding,7,0,0,0,4,4,9,10
ENSG00000267064.1,UXT-AS1,antisense,2,4,4,7,10,3,11,1
ENSG00000267065.2,CTD-2246P4.1,lincRNA,2,4,5,2,8,7,7,17
ENSG00000267066.1,RP11-866E20.1,processed_pseudogene,9,4,2,9,24,3,4,8
ENSG00000267075.1,RP11-434D2.3,lincRNA,3,4,5,6,4,14,25,11
ENSG00000267076.1,CCDC58P3,processed_pseudogene,128,167,147,79,155,86,139,69
ENSG00000267080.5,ASB16-AS1,antisense,117,185,115,143,70,64,139,118
ENSG00000267082.1,CTC-510F12.2,antisense,19,28,8,18,77,10,32,38
ENSG00000267083.1,KRT18P61,processed_pseudogene,1,2,5,0,5,0,7,1
ENSG00000267084.1,RP11-666A8.11,processed_pseudogene,95,83,72,47,40,56,59,81
ENSG00000267095.1,CTD-2319I12.5,lincRNA,3,6,6,2,16,21,15,17
ENSG00000267100.1,ILF3-AS1,lincRNA,125,175,132,149,197,81,110,174
ENSG00000267102.1,RP11-686D22.7,transcribed_processed_pseudogene,43,37,36,24,29,14,62,53
ENSG00000267106.5,ZNF561-AS1,processed_transcript,13,33,14,25,20,17,14,30
ENSG00000267107.6,PCAT19,lincRNA,4922,6053,4635,5172,6594,5513,5691,7074
ENSG00000267108.1,RP11-861E21.1,lincRNA,1,7,0,0,5,0,6,6
ENSG00000267113.1,AF038458.4,processed_pseudogene,7,33,6,17,9,13,4,20
ENSG00000267114.1,CTB-129P6.11,lincRNA,0,1,7,1,2,4,8,8
ENSG00000267116.1,RP11-64C12.7,processed_pseudogene,49,175,116,98,63,36,70,46
ENSG00000267119.1,RPL10P15,processed_pseudogene,210,272,265,268,127,77,143,190
ENSG00000267121.5,CTD-2020K17.1,antisense,10,22,14,5,56,20,13,27
ENSG00000267122.1,AC004490.1,antisense,7,7,1,0,4,3,0,7
ENSG00000267127.6,RP11-795F19.5,protein_coding,4,7,11,5,0,0,14,8
ENSG00000267128.1,RP11-449J21.5,antisense,0,7,2,6,0,3,5,4
ENSG00000267132.1,HMGB3P27,processed_pseudogene,4,23,11,8,0,4,0,2
ENSG00000267152.1,CTD-2528L19.6,lincRNA,36,60,18,46,67,50,88,88
ENSG00000267156.1,TPMTP1,processed_pseudogene,136,234,131,124,105,90,87,146
ENSG00000267160.1,RP11-1072C15.4,antisense,0,2,1,6,12,2,7,18
ENSG00000267162.1,SDHDP1,processed_pseudogene,0,16,3,5,0,1,6,2
ENSG00000267163.1,AC084219.3,antisense,4,10,0,2,8,8,0,20
ENSG00000267169.1,CTB-55O6.12,antisense,79,85,58,61,181,107,125,152
ENSG00000267170.1,CALM2P1,processed_pseudogene,102,92,131,104,123,112,99,139
ENSG00000267174.5,CTC-510F12.4,3prime_overlapping_ncrna,43,68,46,50,58,50,27,36
ENSG00000267175.5,RP11-879F14.1,lincRNA,24,25,34,25,13,7,14,12
ENSG00000267178.3,PHF5CP,processed_pseudogene,24,33,13,16,26,11,18,14
ENSG00000267184.1,RP1-200G19.1,processed_pseudogene,19,12,13,24,17,34,17,29
ENSG00000267185.1,PTP4A2P1,processed_pseudogene,609,777,695,583,727,658,690,735
ENSG00000267190.1,AC002314.4,processed_pseudogene,5,21,5,7,7,2,4,2
ENSG00000267191.1,RP11-15A1.2,antisense,0,6,0,3,10,3,6,3
ENSG00000267192.1,AC006116.12,antisense,3,6,3,3,11,2,7,6
ENSG00000267194.1,RP1-193H18.2,lincRNA,14,16,11,15,0,0,0,0
ENSG00000267198.1,RP11-798G7.6,lincRNA,1,3,3,5,2,2,10,26
ENSG00000267199.1,RP11-861E21.2,antisense,14,22,38,53,38,72,113,70
ENSG00000267201.1,AC005624.2,lincRNA,3,6,0,0,8,4,9,1
ENSG00000267203.1,SNRPGP4,processed_pseudogene,0,3,2,11,14,1,3,2
ENSG00000267206.5,LCN6,protein_coding,8,55,36,18,564,646,1192,1094
ENSG00000267212.1,CTD-2659N19.9,lincRNA,1,7,4,5,10,2,1,0
ENSG00000267213.4,AC007773.2,antisense,20,0,2,3,2,2,22,25
ENSG00000267216.1,AC010642.1,protein_coding,6,2,8,5,7,5,10,7
ENSG00000267218.2,AC005336.5,processed_pseudogene,41,46,44,35,34,25,39,44
ENSG00000267219.1,AC010504.2,antisense,6,6,0,4,18,10,27,47
ENSG00000267222.1,RP11-194N12.2,sense_intronic,16,6,3,5,1,5,1,7
ENSG00000267243.5,AC005307.3,lincRNA,4,4,5,12,10,12,9,8
ENSG00000267244.5,CTB-31O20.4,processed_transcript,14,14,12,35,33,17,38,34
ENSG00000267248.1,CTD-2319I12.4,processed_transcript,79,79,55,107,135,132,151,129
ENSG00000267249.1,RP11-973H7.3,sense_intronic,7,26,20,10,5,16,17,12
ENSG00000267251.2,AC139100.3,antisense,2,4,11,4,8,5,1,7
ENSG00000267253.1,RP11-209M4.1,processed_pseudogene,36,63,34,45,82,38,69,51
ENSG00000267254.5,ZNF790-AS1,antisense,10,48,27,20,22,20,27,40
ENSG00000267258.1,CTC-448F2.3,processed_pseudogene,1,2,9,10,4,4,3,10
ENSG00000267260.1,CTD-2162K18.4,lincRNA,4,6,1,2,8,4,0,4
ENSG00000267262.1,CTC-232P5.3,antisense,6,1,3,3,0,0,0,1
ENSG00000267264.1,CTC-459F4.6,processed_pseudogene,8,4,3,0,0,1,7,5
ENSG00000267265.5,CTC-550B14.7,antisense,2,7,4,6,4,7,10,5
ENSG00000267270.5,PARD6G-AS1,antisense,16,7,2,15,36,8,26,49
ENSG00000267272.5,LINC01140,lincRNA,23,17,27,29,40,17,27,37
ENSG00000267275.1,CTD-2562J15.6,antisense,3,7,3,4,19,6,12,24
ENSG00000267278.5,MAP3K14-AS1,antisense,6,5,7,8,3,1,4,4
ENSG00000267279.1,RP11-879F14.2,lincRNA,44,60,33,50,30,30,7,13
ENSG00000267281.2,RP11-793H13.10,protein_coding,8,45,22,24,38,14,59,60
ENSG00000267289.1,CTD-2623N2.11,lincRNA,0,14,0,3,2,3,14,8
ENSG00000267292.1,RP11-703I16.2,processed_pseudogene,2,13,3,14,5,6,4,3
ENSG00000267293.1,RP11-8H2.1,processed_pseudogene,20,43,33,35,20,9,16,48
ENSG00000267298.1,AC006116.19,sense_intronic,8,11,7,8,21,4,7,14
ENSG00000267301.1,RPL23AP77,processed_pseudogene,8,16,11,15,11,4,15,11
ENSG00000267302.5,RP11-178C3.2,lincRNA,0,1,14,6,8,2,4,2
ENSG00000267309.1,CTD-2630F21.1,antisense,1,0,2,2,10,0,12,18
ENSG00000267312.1,RP11-1094M14.7,processed_pseudogene,269,313,238,286,179,144,168,187
ENSG00000267315.1,RP11-686D22.6,processed_pseudogene,135,169,115,143,145,102,157,108
ENSG00000267316.5,RP11-879F14.3,lincRNA,20,37,26,25,15,29,24,13
ENSG00000267317.2,CTB-25B13.12,antisense,12,49,18,12,46,19,44,28
ENSG00000267319.1,CTD-2528L19.3,processed_pseudogene,33,35,40,30,65,64,79,60
ENSG00000267321.1,RP11-1094M14.11,lincRNA,66,63,78,78,55,44,32,55
ENSG00000267322.2,SNHG22,antisense,107,148,85,86,198,109,223,223
ENSG00000267324.1,RP11-411B10.5,processed_pseudogene,1,7,0,0,1,0,2,10
ENSG00000267325.1,LINC01415,lincRNA,16,39,26,20,12,8,14,21
ENSG00000267332.1,BOLA3P2,processed_pseudogene,5,20,4,18,5,12,2,5
ENSG00000267336.1,EIF4A2P1,processed_pseudogene,28,36,16,23,94,27,64,82
ENSG00000267339.5,LINC00906,lincRNA,3,4,4,9,9,8,5,6
ENSG00000267342.1,RP11-552F3.10,antisense,2,2,0,1,6,1,4,25
ENSG00000267344.1,CTB-39G8.3,antisense,6,4,2,0,7,6,11,10
ENSG00000267348.2,CTB-179K24.3,antisense,4,15,7,0,16,7,7,39
ENSG00000267355.2,RPL9P29,processed_pseudogene,0,2,3,5,5,2,3,2
ENSG00000267359.1,RP11-1094M14.12,antisense,13,13,7,8,12,16,4,20
ENSG00000267361.1,LOC100421166,processed_pseudogene,4,2,1,0,0,0,0,0
ENSG00000267365.1,KCNJ2-AS1,antisense,70,73,80,60,26,9,68,24
ENSG00000267369.1,RP11-1094M14.8,processed_pseudogene,14,16,11,26,8,6,16,13
ENSG00000267370.1,CTD-2623N2.3,unprocessed_pseudogene,0,14,18,2,17,6,12,2
ENSG00000267372.2,AC005330.2,lincRNA,4,4,1,2,0,0,4,8
ENSG00000267374.1,RP11-244M2.1,lincRNA,6,9,8,2,2,4,4,9
ENSG00000267375.1,CTB-186G2.4,antisense,0,2,3,5,10,1,13,19
ENSG00000267383.6,CTC-260E6.6,antisense,26,16,26,12,5,10,2,4
ENSG00000267387.1,CTD-2240E14.4,antisense,0,1,0,1,4,1,1,10
ENSG00000267388.1,AF038458.5,lincRNA,2,4,5,1,14,11,7,13
ENSG00000267390.1,RP11-635N19.1,antisense,5,10,7,12,17,3,1,17
ENSG00000267391.2,RP11-1151B14.3,lincRNA,9,6,1,0,0,1,1,2
ENSG00000267394.1,CTB-175E5.7,antisense,0,0,3,0,3,4,4,3
ENSG00000267395.5,AC074212.6,antisense,1,12,9,8,40,17,37,37
ENSG00000267397.1,RP11-873E20.1,lincRNA,105,155,108,123,43,47,65,61
ENSG00000267400.1,RP11-325K19.3,processed_pseudogene,5,6,1,6,6,5,4,9
ENSG00000267408.1,CTB-50L17.2,unprocessed_pseudogene,4,3,5,4,0,4,4,4
ENSG00000267413.1,RP11-636O21.1,lincRNA,6,0,4,0,1,0,0,16
ENSG00000267414.1,RP11-456K23.1,lincRNA,18,16,13,16,3,0,6,1
ENSG00000267419.2,CTC-559E9.6,transcribed_unprocessed_pseudogene,17,24,22,33,19,14,23,14
ENSG00000267421.6,AC005498.3,lincRNA,0,0,10,8,15,7,6,4
ENSG00000267422.1,CTD-2554C21.1,transcribed_processed_pseudogene,181,224,179,212,247,145,186,202
ENSG00000267430.1,RP11-635N19.2,processed_pseudogene,14,3,11,12,17,5,34,46
ENSG00000267449.1,RP11-264B14.2,antisense,26,24,24,18,27,11,15,23
ENSG00000267454.5,ZNF582-AS1,lincRNA,29,43,20,26,71,24,27,95
ENSG00000267470.5,ZNF571-AS1,antisense,56,70,71,53,63,42,19,46
ENSG00000267474.1,CTC-548K16.6,sense_intronic,4,4,1,7,0,0,6,9
ENSG00000267475.1,CTD-2538C1.2,lincRNA,56,75,60,36,22,36,22,23
ENSG00000267476.1,RP11-126O1.4,antisense,0,2,2,0,8,0,1,8
ENSG00000267478.1,RP11-815J4.5,processed_pseudogene,4,6,4,3,2,0,1,2
ENSG00000267481.1,CTC-559E9.5,sense_intronic,3,4,0,2,6,1,0,6
ENSG00000267493.3,CIRBP-AS1,antisense,23,44,34,13,40,43,36,56
ENSG00000267497.1,NFE2L3P1,processed_pseudogene,43,38,39,79,11,35,34,22
ENSG00000267500.1,CTD-2006C1.6,transcribed_unprocessed_pseudogene,1,6,2,0,0,0,6,0
ENSG00000267507.1,CTD-2587H24.1,processed_pseudogene,21,18,18,14,19,21,8,18
ENSG00000267508.5,ZNF285,protein_coding,75,138,87,93,97,47,106,112
ENSG00000267510.1,CTC-325H20.4,antisense,6,0,6,3,6,2,4,2
ENSG00000267515.1,RP11-861E21.3,processed_pseudogene,39,53,19,22,6,7,7,9
ENSG00000267519.3,CTD-3252C9.4,lincRNA,680,955,531,585,1090,730,1132,1638
ENSG00000267521.1,RP11-87G24.6,lincRNA,1,7,1,2,1,3,1,11
ENSG00000267523.1,CTD-2537I9.12,antisense,102,180,101,107,341,189,372,337
ENSG00000267526.1,RP11-178C3.6,processed_pseudogene,6,0,0,0,0,1,0,6
ENSG00000267532.3,MIR497HG,antisense,3,2,8,11,57,8,17,44
ENSG00000267533.1,RP11-815J4.7,processed_pseudogene,43,52,34,20,33,25,42,44
ENSG00000267534.2,S1PR2,protein_coding,29,35,10,23,14,6,10,14
ENSG00000267541.1,RP11-380M21.2,processed_pseudogene,955,1046,1261,1226,1029,1074,992,1897
ENSG00000267544.1,AC007229.3,processed_pseudogene,262,252,221,229,240,198,252,259
ENSG00000267546.2,RP11-666A8.8,antisense,2,3,2,0,3,2,11,4
ENSG00000267547.1,RP11-686D22.4,lincRNA,42,43,17,23,23,12,51,36
ENSG00000267549.5,AC006116.17,antisense,6,9,2,3,2,2,5,9
ENSG00000267551.3,AC005264.2,antisense,16,17,13,28,37,18,28,53
ENSG00000267558.2,RP11-618K16.4,processed_pseudogene,17,20,12,16,5,13,10,12
ENSG00000267560.1,RP11-173A16.1,antisense,4,7,2,10,6,0,7,2
ENSG00000267573.1,KRT8P5,processed_pseudogene,9,4,3,6,2,8,6,8
ENSG00000267575.6,CTC-459F4.3,lincRNA,70,84,57,73,47,58,66,90
ENSG00000267577.1,CTD-2587H24.5,antisense,65,73,49,113,47,93,110,128
ENSG00000267582.1,CTD-3252C9.2,antisense,4,0,0,2,12,0,10,0
ENSG00000267583.5,RP11-322E11.5,lincRNA,650,783,578,730,723,335,574,801
ENSG00000267586.6,LINC00907,lincRNA,11,6,7,3,1,8,7,11
ENSG00000267587.1,RP11-687F6.4,processed_pseudogene,0,0,4,5,1,0,6,1
ENSG00000267589.1,CTC-232P5.4,processed_pseudogene,510,572,558,495,286,298,324,329
ENSG00000267597.1,RPIAP1,processed_pseudogene,0,2,2,7,5,0,4,1
ENSG00000267605.5,CTD-3220F14.1,lincRNA,11,11,6,3,4,23,6,15
ENSG00000267607.1,CTD-2369P2.8,antisense,3,2,7,4,2,9,4,0
ENSG00000267620.1,RP11-795H16.2,processed_pseudogene,30,53,33,31,32,11,27,24
ENSG00000267629.3,AC138430.4,processed_transcript,13,9,11,11,6,15,7,13
ENSG00000267632.1,RP11-400F19.18,sense_intronic,13,11,0,2,15,9,16,20
ENSG00000267642.1,RP11-258B16.1,lincRNA,3,2,6,3,6,7,5,8
ENSG00000267648.1,RP11-686D22.3,transcribed_processed_pseudogene,0,4,2,0,15,2,7,0
ENSG00000267649.1,CTD-2587H24.10,lincRNA,4,12,1,3,6,12,7,18
ENSG00000267652.1,RP11-188I24.1,processed_pseudogene,31,33,41,22,11,16,16,3
ENSG00000267655.1,CTD-2286N8.2,sense_intronic,2,19,10,29,5,2,3,18
ENSG00000267656.1,RP11-807E13.3,processed_pseudogene,22,59,21,29,9,24,18,15
ENSG00000267658.1,RP11-358B23.1,lincRNA,12,35,23,20,52,9,35,22
ENSG00000267665.1,RP11-13K12.2,lincRNA,0,17,0,1,0,4,9,13
ENSG00000267666.2,AC004156.3,lincRNA,1,4,2,0,1,11,1,7
ENSG00000267669.1,RP11-824M15.3,transcribed_processed_pseudogene,7,7,5,13,3,1,9,4
ENSG00000267673.6,FDX1L,protein_coding,1,8,4,2,9,1,7,10
ENSG00000267679.1,EIF5AP2,processed_pseudogene,187,143,110,130,119,101,126,157
ENSG00000267680.5,ZNF224,protein_coding,176,194,129,134,214,130,336,214
ENSG00000267682.1,CTD-3220F14.2,sense_intronic,1,9,5,9,0,7,8,4
ENSG00000267691.1,SHC1P2,processed_pseudogene,161,223,143,172,321,266,264,253
ENSG00000267692.1,TAF9P3,processed_pseudogene,44,74,31,40,37,34,43,33
ENSG00000267698.1,AC002116.7,antisense,3,0,0,5,5,0,0,3
ENSG00000267701.2,RP11-28F1.2,sense_intronic,6,10,4,9,0,0,14,6
ENSG00000267702.1,RP11-53B2.2,sense_intronic,4,1,1,1,1,2,0,11
ENSG00000267710.5,AC006116.20,processed_transcript,11,23,11,14,26,24,18,41
ENSG00000267712.5,LINC01539,lincRNA,4,5,1,0,1,1,0,4
ENSG00000267716.1,AC083760.1,processed_pseudogene,0,1,5,1,1,7,13,1
ENSG00000267719.1,HP09025,lincRNA,5,3,5,8,5,6,2,16
ENSG00000267724.1,RP11-49K24.8,antisense,2,0,1,2,4,8,10,6
ENSG00000267733.5,RP11-64C12.3,transcribed_processed_pseudogene,11,10,8,5,5,5,10,2
ENSG00000267736.2,HMGB2P1,transcribed_processed_pseudogene,132,156,99,171,74,56,62,117
ENSG00000267741.1,UBE2L4,processed_pseudogene,39,54,47,57,18,25,38,36
ENSG00000267742.1,FAM60CP,processed_pseudogene,73,66,51,57,30,34,48,29
ENSG00000267745.1,RP11-686D22.8,processed_transcript,44,59,48,64,47,63,70,66
ENSG00000267747.1,RP11-392O1.4,antisense,3,1,4,3,4,0,4,3
ENSG00000267750.5,RUNDC3A-AS1,antisense,6,3,8,19,6,19,4,2
ENSG00000267751.5,AC009005.2,antisense,22,7,6,7,6,2,6,1
ENSG00000267752.1,RPS10P27,processed_pseudogene,20,33,48,35,20,18,26,36
ENSG00000267764.1,RP11-484L8.1,antisense,0,6,0,1,2,2,13,4
ENSG00000267765.1,CTD-3193K9.3,antisense,0,4,3,0,8,7,14,6
ENSG00000267769.1,CTB-50L17.9,antisense,12,2,3,4,2,0,3,15
ENSG00000267774.2,RP11-2N1.2,antisense,2,18,16,11,18,5,9,4
ENSG00000267778.1,AC004221.2,lincRNA,6,6,12,12,0,0,1,0
ENSG00000267781.1,SLC25A36P1,processed_pseudogene,4,12,2,6,21,4,40,16
ENSG00000267784.1,RP11-171I2.1,antisense,2,0,3,2,2,3,2,5
ENSG00000267787.5,RP11-35G9.5,antisense,2,5,9,3,24,9,10,33
ENSG00000267790.1,RP11-316M20.1,lincRNA,3,0,0,0,4,0,0,1
ENSG00000267796.7,LIN37,protein_coding,66,138,62,72,111,94,121,77
ENSG00000267799.1,MAN1A2P1,processed_pseudogene,1,5,14,3,8,5,1,18
ENSG00000267801.1,RP11-552F3.9,antisense,11,25,8,26,49,19,32,56
ENSG00000267809.1,NDUFV2P1,processed_pseudogene,2125,2744,2098,2141,1967,1564,1976,2027
ENSG00000267811.1,RP11-727F15.11,antisense,11,11,0,15,24,16,13,17
ENSG00000267834.1,RP11-167N5.5,lincRNA,5,12,2,6,0,4,0,4
ENSG00000267838.2,AC008746.12,lincRNA,24,91,45,71,142,34,192,171
ENSG00000267855.5,NDUFA7,protein_coding,13,34,18,9,17,17,13,23
ENSG00000267858.5,MZF1-AS1,antisense,17,47,39,36,112,47,78,108
ENSG00000267871.5,CTC-444N24.6,antisense,5,19,4,3,15,4,17,25
ENSG00000267874.1,CTD-2527I21.9,sense_intronic,4,3,0,0,14,1,9,5
ENSG00000267882.2,RP4-569M23.5,antisense,8,20,8,6,25,12,22,51
ENSG00000267890.1,CTD-2126E3.4,lincRNA,7,5,10,7,4,11,2,3
ENSG00000267896.1,AC018766.4,antisense,1,10,10,7,8,0,1,9
ENSG00000267898.1,CTD-2639E6.9,lincRNA,2,5,2,2,10,1,9,0
ENSG00000267904.1,CTC-429P9.5,sense_intronic,8,14,8,11,7,16,18,8
ENSG00000267909.2,CCDC177,protein_coding,6,7,7,3,4,3,10,11
ENSG00000267920.1,SNX6P1,processed_pseudogene,221,134,140,133,151,113,111,150
ENSG00000267924.1,RP11-255H23.4,lincRNA,251,430,348,463,247,122,231,338
ENSG00000267927.1,CTD-2525I3.2,antisense,0,5,0,0,0,0,1,8
ENSG00000267934.1,CTB-176F20.3,antisense,24,28,20,17,55,47,51,90
ENSG00000267938.1,EIF1P6,unprocessed_pseudogene,49,29,61,55,58,67,57,60
ENSG00000267939.1,CTD-2325M2.1,lincRNA,3,5,8,6,4,2,7,7
ENSG00000267940.1,RP11-290F24.6,lincRNA,4,6,7,20,67,19,39,10
ENSG00000267943.1,CTD-2620I22.3,lincRNA,3,3,3,1,2,6,2,9
ENSG00000267980.1,AC007292.6,antisense,11,4,3,2,6,4,9,22
ENSG00000268001.1,CARD8-AS1,antisense,149,224,226,244,287,179,215,373
ENSG00000268006.1,PTOV1-AS1,antisense,218,403,263,337,260,152,203,307
ENSG00000268009.5,SSX4,protein_coding,4,3,0,1,4,4,2,2
ENSG00000268015.1,CTD-2525I3.3,antisense,3,0,1,0,6,1,4,3
ENSG00000268020.3,OR4G4P,unprocessed_pseudogene,3,4,4,5,3,3,4,0
ENSG00000268027.5,AC006129.2,lincRNA,89,139,66,107,51,20,53,33
ENSG00000268030.1,AC005253.2,antisense,2,7,4,0,4,6,12,4
ENSG00000268034.1,AC005795.1,processed_pseudogene,876,918,520,659,838,556,707,792
ENSG00000268041.1,CTD-2575K13.6,transcribed_unprocessed_pseudogene,191,182,209,215,123,139,120,176
ENSG00000268043.7,NBPF12,protein_coding,872,1214,729,855,1209,934,1609,1594
ENSG00000268047.1,AC018766.6,antisense,2,9,6,2,8,3,17,21
ENSG00000268049.1,CTD-2619J13.9,antisense,5,2,2,19,0,6,4,0
ENSG00000268056.5,CTD-3032J10.2,antisense,7,0,0,0,0,1,7,3
ENSG00000268061.5,NAPA-AS1,antisense,0,1,6,2,7,12,14,6
ENSG00000268074.1,RPL22P5,processed_pseudogene,4,5,6,11,8,10,7,6
ENSG00000268079.1,BNIP3P30,processed_pseudogene,5,3,3,4,0,2,4,0
ENSG00000268089.2,GABRQ,protein_coding,0,0,0,2,6,6,3,12
ENSG00000268093.1,AC022154.7,antisense,0,10,7,3,17,0,5,8
ENSG00000268100.1,ZNF725P,unprocessed_pseudogene,4,20,7,9,9,13,12,18
ENSG00000268104.2,SLC6A14,protein_coding,23,1,1,1,0,3,0,4
ENSG00000268105.1,RP11-369G6.2,processed_pseudogene,3,6,4,10,3,1,5,2
ENSG00000268119.5,CTD-2561J22.5,processed_transcript,6,3,0,0,8,4,1,5
ENSG00000268140.1,PCGF7P,processed_pseudogene,60,71,48,78,67,17,57,40
ENSG00000268181.3,RP11-73B2.7,processed_transcript,9,5,4,14,10,6,12,18
ENSG00000268189.2,AC005785.2,processed_transcript,15,34,13,10,20,8,32,25
ENSG00000268201.1,CTD-3138B18.6,sense_intronic,0,2,4,7,6,5,10,2
ENSG00000268205.1,CTC-444N24.11,lincRNA,470,723,421,510,844,430,879,1192
ENSG00000268218.1,AC137932.4,antisense,4,10,10,3,14,3,29,29
ENSG00000268222.1,EEF1A1P7,processed_pseudogene,345,511,311,423,270,134,220,343
ENSG00000268225.1,CTD-2331H12.5,processed_pseudogene,2,9,6,2,8,10,13,8
ENSG00000268230.5,CTD-2619J13.8,processed_transcript,3,15,6,6,10,10,15,19
ENSG00000268234.1,FKBP4P6,processed_pseudogene,11,35,23,34,105,43,72,62
ENSG00000268257.2,AIRN,antisense,1,7,4,10,3,3,3,4
ENSG00000268262.1,CTC-246B18.8,sense_overlapping,8,12,9,16,11,15,24,19
ENSG00000268279.4,RP11-434D12.1,protein_coding,7,16,5,8,9,13,18,4
ENSG00000268282.1,CTD-2620I22.2,processed_pseudogene,113,112,81,113,132,68,122,137
ENSG00000268287.1,CTB-60B18.18,lincRNA,0,0,4,6,0,3,0,1
ENSG00000268295.1,POLR3GP1,transcribed_processed_pseudogene,38,78,55,23,3,24,1,12
ENSG00000268297.1,CLEC4GP1,unprocessed_pseudogene,4,0,0,0,1,0,3,8
ENSG00000268350.7,FAM156A,protein_coding,367,431,323,362,472,369,514,797
ENSG00000268355.1,AC006129.1,lincRNA,46,45,34,14,20,23,33,31
ENSG00000268362.5,CTD-2017D11.1,lincRNA,46,29,49,32,71,7,54,55
ENSG00000268364.1,SMC5-AS1,antisense,14,7,13,16,18,3,9,11
ENSG00000268366.1,CTC-492K19.4,antisense,5,11,3,6,18,0,8,5
ENSG00000268379.1,CTC-360J11.4,processed_pseudogene,11,45,27,34,22,12,26,27
ENSG00000268388.5,FENDRR,lincRNA,2,16,2,1,2,0,1,12
