Ensembl ID	Gene symbol	Gene type	ST1	ST2	ST3	ST4	OS1	OS2	OS3	OS4
ENSG00000235751.3	MAGI2-IT1	sense_intronic	6	0	0	0	0	8	0	3
ENSG00000235756.2	RP11-339A11.1	processed_pseudogene	2	3	5	3	1	3	5	3
ENSG00000235763.1	SNRPGP5	processed_pseudogene	5	4	2	12	4	5	7	4
ENSG00000235768.1	BRD7P5	processed_pseudogene	36	68	42	43	56	42	27	30
ENSG00000235770.5	LINC00607	lincRNA	1151	1950	1459	1717	1274	1857	1246	1191
ENSG00000235776.2	AC000089.3	processed_pseudogene	4536	6152	4733	4608	4361	5010	4139	4072
ENSG00000235779.7	AC079779.5	lincRNA	2	4	3	2	3	11	4	2
ENSG00000235790.7	RP11-73M7.6	antisense	11	18	25	16	21	20	17	11
ENSG00000235795.1	RP11-421L21.2	antisense	5	6	11	6	13	18	6	1
ENSG00000235804.2	RP4-535B20.2	processed_pseudogene	0	6	5	6	7	1	8	5
ENSG00000235808.1	MYL6P2	processed_pseudogene	311	515	321	482	350	356	328	349
ENSG00000235816.3	PRELID1P3	processed_pseudogene	46	63	41	47	44	38	48	44
ENSG00000235817.2	RP11-543E8.2	processed_pseudogene	39	28	35	23	29	33	45	37
ENSG00000235820.1	RP5-1022P6.5	antisense	9	5	14	7	3	6	9	13
ENSG00000235821.1	IFITM4P	processed_pseudogene	3	7	2	2	5	11	2	2
ENSG00000235823.1	OLMALINC	lincRNA	26	42	42	72	44	53	22	42
ENSG00000235828.5	RPL36AP26	processed_pseudogene	120	174	167	73	102	87	132	121
ENSG00000235829.1	TBCAP2	processed_pseudogene	8	8	10	5	7	4	9	8
ENSG00000235831.6	BHLHE40-AS1	antisense	11	18	32	26	30	22	26	14
ENSG00000235833.1	AC159540.14	processed_pseudogene	4	2	5	5	3	6	2	3
ENSG00000235834.1	RP1-60N8.1	sense_intronic	2	1	2	0	1	7	2	0
ENSG00000235836.1	AC124944.4	processed_pseudogene	4	1	3	2	4	3	0	1
ENSG00000235837.1	AC073333.8	antisense	4	8	1	8	3	6	2	11
ENSG00000235838.1	HSP90AB7P	processed_pseudogene	23	47	15	34	21	48	51	34
ENSG00000235847.2	LDHAP7	processed_pseudogene	311	489	270	489	427	527	413	489
ENSG00000235848.4	RMDN2-AS1	antisense	10	5	6	6	4	7	4	8
ENSG00000235852.1	AC005540.3	antisense	7	2	1	3	2	6	0	2
ENSG00000235859.5	AC006978.6	processed_pseudogene	76	114	62	86	64	79	47	87
ENSG00000235862.2	RP11-338C15.5	antisense	10	13	9	5	5	5	4	5
ENSG00000235863.3	B3GALT4	protein_coding	31	25	4	29	27	20	18	24
ENSG00000235865.2	GSN-AS1	antisense	53	94	63	30	24	77	30	49
ENSG00000235868.3	GAPDHP31	processed_pseudogene	2	4	5	3	2	6	4	6
ENSG00000235876.2	FEM1AP4	processed_pseudogene	10	1	2	1	10	4	5	0
ENSG00000235879.1	FAR1P1	processed_pseudogene	4	21	25	25	26	27	10	27
ENSG00000235881.2	AC114776.3	lincRNA	18	15	11	4	5	2	8	8
ENSG00000235884.3	LINC00941	lincRNA	72	109	81	110	63	78	58	73
ENSG00000235885.7	AC023115.2	lincRNA	5	5	4	10	9	7	21	13
ENSG00000235888.1	AF064858.8	lincRNA	15	21	23	31	3	9	6	8
ENSG00000235892.1	PKMP2	processed_pseudogene	10	8	13	15	22	15	11	11
ENSG00000235897.1	TM4SF19-AS1	antisense	14	8	0	3	0	0	0	6
ENSG00000235901.2	RP11-342F21.1	processed_pseudogene	13	12	2	11	9	7	7	3
ENSG00000235902.1	RP11-626E13.1	antisense	0	3	0	0	3	13	2	2
ENSG00000235903.7	CPB2-AS1	antisense	14	13	8	4	6	4	7	3
ENSG00000235904.1	RBMS3-AS3	antisense	51	72	54	36	53	76	49	65
ENSG00000235907.2	RP4-580O19.2	processed_pseudogene	17	52	14	51	22	40	31	32
ENSG00000235908.1	RHOA-IT1	sense_intronic	0	0	12	4	0	0	2	4
ENSG00000235912.1	RP1-159A19.3	processed_pseudogene	356	541	419	425	408	444	408	338
ENSG00000235916.1	RP13-444K19.1	processed_pseudogene	103	218	144	154	144	146	163	157
ENSG00000235917.1	RP11-39K24.14	unprocessed_pseudogene	8	4	1	4	5	15	1	13
ENSG00000235919.4	ASH1L-AS1	antisense	17	19	8	30	3	22	18	6
ENSG00000235920.1	AC073109.2	processed_pseudogene	164	396	248	224	266	371	184	201
ENSG00000235926.1	RP13-650G11.1	processed_pseudogene	6	4	9	12	3	5	10	13
ENSG00000235927.4	NEXN-AS1	antisense	6	15	10	12	14	6	14	14
ENSG00000235929.1	TPT1P14	processed_pseudogene	4	13	7	5	3	5	4	8
ENSG00000235931.2	LINC01553	lincRNA	19	3	2	2	1	7	8	2
ENSG00000235937.1	AC008280.1	processed_pseudogene	2	2	2	6	3	0	2	5
ENSG00000235943.1	TMEM212-IT1	sense_intronic	152	236	160	139	160	173	178	138
ENSG00000235944.7	ZNF815P	transcribed_unprocessed_pseudogene	55	78	52	65	36	91	45	78
ENSG00000235945.1	AC002543.2	processed_pseudogene	0	8	0	5	5	12	11	0
ENSG00000235946.1	LL0XNC01-240C2.1	processed_pseudogene	3	1	0	1	4	0	1	4
ENSG00000235947.1	EGOT	lincRNA	4	0	6	4	3	1	1	5
ENSG00000235954.6	TTC28-AS1	processed_transcript	241	239	207	187	151	283	176	135
ENSG00000235957.1	COX7CP1	processed_pseudogene	860	1104	951	968	761	678	755	848
ENSG00000235958.5	UBOX5-AS1	antisense	2	0	0	2	1	4	5	0
ENSG00000235961.5	PNMA6A	protein_coding	37	52	28	20	10	14	10	14
ENSG00000235962.5	RP11-462L8.2	processed_pseudogene	83	97	91	82	58	87	91	57
ENSG00000235974.1	VN2R19P	unitary_pseudogene	8	0	0	0	0	9	1	5
ENSG00000235978.6	AC018816.3	antisense	2	25	24	6	12	8	8	2
ENSG00000235979.8	AC004448.5	lincRNA	5	2	3	1	6	4	3	0
ENSG00000235981.2	AC023274.4	unprocessed_pseudogene	12	23	6	7	4	13	7	12
ENSG00000235989.3	MORC2-AS1	antisense	13	3	2	3	0	2	4	1
ENSG00000235990.2	RPL23AP20	processed_pseudogene	6	7	4	6	3	6	8	6
ENSG00000235993.1	AC007559.1	processed_pseudogene	43	71	32	36	58	40	39	68
ENSG00000235995.1	UBE2V1P6	processed_pseudogene	8	17	12	7	7	17	12	5
ENSG00000235997.2	AC109642.1	lincRNA	11	7	8	10	11	3	11	4
ENSG00000236003.1	AC007050.17	antisense	4	2	6	0	18	3	14	2
ENSG00000236005.1	RP11-438P9.1	processed_pseudogene	4	9	12	4	9	5	15	5
ENSG00000236008.1	AC011747.4	lincRNA	24	19	21	14	11	11	21	5
ENSG00000236012.2	HIGD1AP12	processed_pseudogene	6	7	3	6	7	4	5	8
ENSG00000236015.1	AC011290.5	processed_pseudogene	23	69	72	75	66	81	67	49
ENSG00000236017.7	ASMTL-AS1	antisense	20	75	24	44	16	36	12	20
ENSG00000236018.2	RP4-814D15.1	processed_pseudogene	19	22	23	32	20	29	5	16
ENSG00000236022.6	RP11-160E2.16	lincRNA	17	9	31	28	13	26	13	26
ENSG00000236031.1	RP11-269F20.1	antisense	47	44	50	18	37	41	45	30
ENSG00000236035.2	RP11-90O23.1	processed_pseudogene	74	160	124	97	85	108	93	108
ENSG00000236044.1	FABP5P2	processed_pseudogene	1654	2391	1816	2155	1165	1525	1244	1303
ENSG00000236045.1	RP3-467K16.7	antisense	8	9	6	7	2	5	4	4
ENSG00000236047.1	AC073410.1	processed_pseudogene	5	12	12	13	6	15	12	5
ENSG00000236048.2	AC013470.6	processed_pseudogene	155	209	169	155	116	137	119	147
ENSG00000236051.6	MYCBP2-AS1	antisense	3	1	4	4	0	7	3	6
ENSG00000236056.1	GAPDHP14	processed_pseudogene	5	4	9	10	2	6	4	10
ENSG00000236058.3	RP11-215A21.2	processed_pseudogene	1527	2446	1892	1581	1472	1384	1526	1588
ENSG00000236060.2	HSPB1P1	processed_pseudogene	5514	7342	6024	5196	5207	4237	4926	4788
ENSG00000236062.1	GSTM5P1	processed_pseudogene	7	6	3	7	3	6	10	2
ENSG00000236064.1	RP6-191P20.4	antisense	9	5	0	9	2	8	0	7
ENSG00000236065.2	RP1-117O3.2	antisense	11	30	10	7	18	48	12	15
ENSG00000236066.5	RP11-389O22.1	lincRNA	19	26	10	13	12	9	7	11
ENSG00000236073.2	RP11-487E1.2	processed_pseudogene	0	2	1	5	3	0	1	0
ENSG00000236078.1	LINC01447	lincRNA	10	4	5	0	0	0	0	10
ENSG00000236081.1	ELFN1-AS1	lincRNA	17	21	13	7	13	14	2	8
ENSG00000236086.4	HMGN2P28	processed_pseudogene	4	3	4	6	2	5	2	6
ENSG00000236088.9	COX10-AS1	processed_transcript	62	99	46	41	90	132	54	77
ENSG00000236090.2	LDHAP3	processed_pseudogene	95	123	65	151	140	262	139	135
ENSG00000236098.1	RP11-148B18.4	lincRNA	3	6	4	5	13	14	6	1
ENSG00000236104.2	ZBTB22	protein_coding	78	85	88	109	108	127	77	97
ENSG00000236105.1	AC000110.1	processed_pseudogene	29	36	25	48	15	32	16	36
ENSG00000236107.7	AC010127.3	antisense	42	31	31	24	26	39	26	41
ENSG00000236111.5	RP11-630I5.1	processed_pseudogene	157	344	262	392	191	382	245	246
ENSG00000236121.1	HAUS6P2	processed_pseudogene	7	5	7	5	7	6	2	6
ENSG00000236124.1	HMGN2P23	processed_pseudogene	11	16	12	2	5	7	4	7
ENSG00000236137.1	RP11-27K13.3	antisense	9	4	5	3	0	1	4	12
ENSG00000236138.4	DUX4L26	processed_pseudogene	81	3	11	7	10	25	7	13
ENSG00000236144.6	TMEM147-AS1	antisense	83	111	123	94	94	146	96	106
ENSG00000236145.1	AC079988.3	lincRNA	6	14	13	3	7	15	10	10
ENSG00000236148.5	RPL23AP37	processed_pseudogene	227	314	249	266	189	196	278	236
ENSG00000236152.1	MRPS36P1	processed_pseudogene	161	153	128	156	142	138	147	135
ENSG00000236155.6	RP11-231P20.2	transcribed_unprocessed_pseudogene	18	17	9	13	10	20	10	9
ENSG00000236165.1	PRADC1P1	processed_pseudogene	35	41	23	28	28	54	24	34
ENSG00000236172.6	MIR7515HG	lincRNA	25	8	4	0	2	5	11	0
ENSG00000236182.1	RP11-297K7.1	processed_pseudogene	35	73	54	71	48	107	34	33
ENSG00000236184.1	TCEA1P4	processed_pseudogene	0	14	1	7	14	5	3	1
ENSG00000236189.2	RPL18AP15	processed_pseudogene	627	883	672	683	525	603	607	552
ENSG00000236191.3	RPS15AP25	processed_pseudogene	168	294	207	188	153	226	157	100
ENSG00000236194.3	AC003104.1	sense_intronic	2	20	13	0	8	12	15	7
ENSG00000236199.1	RP11-264I13.2	antisense	22	34	20	33	8	49	27	15
ENSG00000236200.5	KDM4A-AS1	antisense	24	35	3	9	19	14	23	15
ENSG00000236204.5	LINC01376	lincRNA	2	3	4	10	10	7	8	4
ENSG00000236216.5	PPP1R11P1	processed_pseudogene	5	8	10	12	3	17	4	4
ENSG00000236217.4	C1DP2	processed_pseudogene	11	6	8	2	3	4	6	0
ENSG00000236229.1	VEZF1P1	processed_pseudogene	178	210	147	184	113	179	94	130
ENSG00000236234.1	AC091132.1	antisense	9	20	16	3	6	12	8	7
ENSG00000236235.1	LA16c-13E4.3	unprocessed_pseudogene	4	4	5	2	6	2	2	2
ENSG00000236238.2	AC093106.4	processed_pseudogene	65	123	95	140	120	191	87	115
ENSG00000236240.1	GPC5-IT1	sense_intronic	29	38	29	27	19	22	22	14
ENSG00000236248.1	AC104389.32	processed_pseudogene	80	90	82	71	54	99	66	72
ENSG00000236253.7	SLC25A3P1	transcribed_processed_pseudogene	27	37	29	27	26	29	23	33
ENSG00000236254.1	MTND4P14	unprocessed_pseudogene	0	3	0	5	8	8	3	3
ENSG00000236255.1	AC009404.2	lincRNA	55	92	19	52	32	84	26	39
ENSG00000236256.9	DIAPH2-AS1	antisense	3	10	5	4	17	1	12	0
ENSG00000236257.1	EI24P2	processed_pseudogene	26	48	42	55	57	60	38	72
ENSG00000236259.1	AC017083.2	processed_pseudogene	37	38	45	36	25	25	28	30
ENSG00000236264.4	RPL26P30	transcribed_processed_pseudogene	528	758	577	601	665	698	602	672
ENSG00000236268.5	LINC01361	lincRNA	12	6	11	10	10	11	6	16
ENSG00000236269.1	ENO1-IT1	sense_intronic	40	61	49	69	42	56	41	57
ENSG00000236274.1	RP4-728D4.3	processed_pseudogene	808	1126	808	842	755	932	854	822
ENSG00000236281.1	AC093106.5	processed_pseudogene	527	817	525	622	541	736	516	502
ENSG00000236283.3	AC013463.2	antisense	13	4	6	7	5	5	6	8
ENSG00000236285.1	NPM1P8	processed_pseudogene	70	110	92	139	75	44	88	97
ENSG00000236287.7	ZBED5	protein_coding	1583	2259	1667	2140	1766	2327	1696	1760
ENSG00000236290.1	EEF1GP7	processed_pseudogene	1	5	1	6	4	1	1	2
ENSG00000236295.1	AC007563.1	lincRNA	20	11	11	10	4	9	1	10
ENSG00000236296.7	GUSBP5	transcribed_processed_pseudogene	38	25	5	6	9	11	2	13
ENSG00000236297.1	RP11-175P19.2	transcribed_processed_pseudogene	3	3	3	11	4	2	5	2
ENSG00000236304.1	AP001189.4	antisense	11	42	34	22	7	20	8	19
ENSG00000236305.1	RP11-126L15.4	antisense	9	16	20	11	11	5	8	3
ENSG00000236307.2	EEF1E1P1	processed_pseudogene	186	353	231	210	189	252	184	193
ENSG00000236308.1	RP11-316M21.7	antisense	2	2	8	0	1	6	2	2
ENSG00000236312.3	RPL34P34	processed_pseudogene	1541	2249	1712	1610	1606	1607	1602	1555
ENSG00000236316.2	OR7E109P	unprocessed_pseudogene	7	0	5	6	1	4	0	2
ENSG00000236319.2	CTD-2033D24.2	transcribed_processed_pseudogene	15	20	5	10	13	41	25	5
ENSG00000236324.1	RP3-403L10.3	antisense	1	0	0	5	3	8	0	4
ENSG00000236325.1	AC005300.5	processed_pseudogene	3	4	7	6	8	8	7	6
ENSG00000236330.1	RPL5P9	processed_pseudogene	646	1033	658	785	674	735	618	713
ENSG00000236333.3	TRHDE-AS1	processed_transcript	19	6	1	4	3	8	2	0
ENSG00000236334.2	PPIAL4G	protein_coding	279	391	528	238	296	197	228	235
ENSG00000236345.1	RP11-59D5__B.2	antisense	8	22	17	6	23	2	14	3
ENSG00000236348.1	PSMC1P10	processed_pseudogene	13	25	10	9	18	19	10	11
ENSG00000236349.1	SUCLG2P2	processed_pseudogene	140	194	200	226	177	230	148	188
ENSG00000236357.1	EI24P1	processed_pseudogene	6	25	25	38	20	20	23	24
ENSG00000236360.2	RP11-334A14.2	processed_pseudogene	12	33	17	31	27	24	37	35
ENSG00000236364.3	RP11-525G13.2	antisense	5	1	3	2	3	2	6	0
ENSG00000236365.1	RP5-849L7.1	processed_pseudogene	7	25	36	21	18	12	3	6
ENSG00000236372.1	RP5-865N13.1	lincRNA	7	12	2	3	2	3	5	4
ENSG00000236375.3	POU5F1P5	processed_pseudogene	2	4	3	0	0	8	1	2
ENSG00000236383.7	LINC00854	processed_transcript	23	50	33	83	30	107	59	51
ENSG00000236390.1	RP11-25B7.1	antisense	0	2	0	0	0	12	0	4
ENSG00000236391.3	AC092573.2	transcribed_processed_pseudogene	1	1	4	5	0	7	6	1
ENSG00000236393.1	RP11-320G24.1	lincRNA	3	12	10	2	28	33	9	7
ENSG00000236395.1	AC093106.6	processed_pseudogene	5	2	2	6	1	3	6	2
ENSG00000236397.3	DDX11L2	unprocessed_pseudogene	15	47	25	28	27	15	12	12
ENSG00000236401.1	SLC4A1APP2	unprocessed_pseudogene	16	3	3	7	12	6	8	2
ENSG00000236404.8	VLDLR-AS1	antisense	5	15	2	13	11	19	3	7
ENSG00000236411.1	NDUFAF4P3	processed_pseudogene	7	23	2	22	14	6	5	3
ENSG00000236412.1	RP11-132N15.2	lincRNA	4	2	7	2	3	5	2	0
ENSG00000236417.2	CTSLP1	unprocessed_pseudogene	4	6	5	2	6	8	5	5
ENSG00000236420.1	CHCHD3P1	processed_pseudogene	30	74	53	77	37	67	35	31
ENSG00000236423.5	LINC01134	lincRNA	42	55	33	59	50	48	41	43
ENSG00000236426.5	RP11-79M19.2	antisense	12	12	7	11	8	22	7	5
ENSG00000236432.7	AC097662.2	antisense	70	62	57	17	42	45	47	41
ENSG00000236436.1	AC012361.1	lincRNA	34	51	40	32	40	28	47	43
ENSG00000236439.4	RP11-175B9.3	processed_pseudogene	570	761	676	294	530	378	539	529
ENSG00000236440.1	AC117947.1	processed_pseudogene	21	24	28	20	15	23	16	25
ENSG00000236444.3	UBE2L5P	processed_pseudogene	360	418	355	385	349	316	323	320
ENSG00000236445.4	LINC00608	antisense	12	2	1	1	1	1	3	1
ENSG00000236449.1	AC018890.6	antisense	14	5	4	2	0	2	11	6
ENSG00000236453.5	AC003092.1	lincRNA	1	5	6	10	11	6	5	4
ENSG00000236456.1	RP4-785G19.2	processed_pseudogene	160	277	162	156	140	211	157	165
ENSG00000236459.1	HNRNPA1P22	processed_pseudogene	3	17	8	27	5	12	5	14
ENSG00000236467.7	KCNMA1-AS1	antisense	8	11	15	11	4	27	15	12
ENSG00000236468.1	RP11-104D3.2	processed_pseudogene	17	16	19	14	12	12	16	20
ENSG00000236476.2	RP11-8J9.5	processed_pseudogene	9	14	2	3	4	4	5	2
ENSG00000236478.2	AC012513.4	processed_pseudogene	30	54	29	40	26	41	18	49
ENSG00000236480.1	PKMP1	processed_pseudogene	1051	1894	1213	2056	1460	3089	1334	1508
ENSG00000236484.2	RRM2P2	processed_pseudogene	22	58	27	33	27	36	19	21
ENSG00000236489.1	RP11-537I16.2	processed_pseudogene	10	1	5	7	0	1	2	1
ENSG00000236493.2	EIF2S2P3	processed_pseudogene	149	270	221	253	264	185	153	184
ENSG00000236496.2	GPS2P1	processed_pseudogene	137	223	226	272	140	232	159	171
ENSG00000236497.1	RP11-66A2.2	lincRNA	13	18	13	6	9	6	7	8
ENSG00000236498.1	AC107081.5	antisense	14	6	7	1	4	6	12	8
ENSG00000236499.2	LINC00896	lincRNA	30	59	28	36	19	20	12	18
ENSG00000236512.1	RP3-336K20__B.2	processed_pseudogene	0	2	0	4	4	0	0	1
ENSG00000236519.1	LINC01424	antisense	24	21	1	3	0	11	6	4
ENSG00000236523.2	NPM1P40	processed_pseudogene	108	148	93	141	81	100	79	84
ENSG00000236526.1	RP4-742J24.2	antisense	5	12	3	3	10	8	0	4
ENSG00000236527.1	ARF4P2	processed_pseudogene	10	6	8	19	6	5	12	5
ENSG00000236528.1	RP1-125I3.2	antisense	8	0	4	6	0	0	0	3
ENSG00000236530.2	AC097711.1	processed_pseudogene	71	181	123	120	96	154	105	113
ENSG00000236532.5	AL035610.2	lincRNA	4	9	0	4	0	2	0	1
ENSG00000236533.1	AC009413.2	processed_pseudogene	188	257	195	185	202	200	170	204
ENSG00000236534.1	H3F3BP1	processed_pseudogene	60	87	58	99	64	63	66	56
ENSG00000236539.3	HNRNPA1P54	processed_pseudogene	105	140	100	106	104	107	88	88
ENSG00000236540.7	AC006547.13	antisense	8	47	8	28	20	47	15	30
ENSG00000236548.1	RNF217-AS1	antisense	14	4	10	24	8	20	15	8
ENSG00000236549.1	AC079807.3	processed_pseudogene	4	9	10	7	2	3	5	12
ENSG00000236552.2	RPL13AP5	processed_pseudogene	26727	42077	29040	37120	27992	39034	26256	28285
ENSG00000236559.1	RP11-243J16.7	antisense	9	13	8	13	4	20	11	13
ENSG00000236562.4	RP11-396M11.1	processed_pseudogene	276	550	385	408	275	325	319	326
ENSG00000236564.1	YWHAQP5	processed_pseudogene	16	5	0	2	3	9	12	0
ENSG00000236565.3	HNRNPA3P5	processed_pseudogene	660	1022	736	671	466	524	496	508
ENSG00000236567.2	TCF3P1	processed_pseudogene	56	96	50	76	83	111	43	63
ENSG00000236570.1	RAD23BP1	processed_pseudogene	632	1049	688	672	834	950	627	661
ENSG00000236580.1	RP11-95P9.1	processed_pseudogene	157	289	152	222	141	113	144	159
ENSG00000236581.8	STARD13-AS	processed_transcript	23	35	38	21	41	53	47	52
ENSG00000236582.1	PRPF38AP2	processed_pseudogene	111	188	84	140	107	214	73	122
ENSG00000236583.1	AP004290.1	processed_pseudogene	25	55	24	40	37	45	49	39
ENSG00000236592.5	S100A11P2	processed_pseudogene	311	436	318	399	400	524	293	387
ENSG00000236596.1	AC092568.1	processed_pseudogene	48	50	32	30	22	41	22	27
ENSG00000236603.2	RANP1	processed_pseudogene	2223	3504	2358	3095	1847	3088	2042	2496
ENSG00000236605.1	AC023115.4	lincRNA	2	9	3	0	8	1	0	5
ENSG00000236607.3	EEF1DP8	processed_pseudogene	7	11	5	5	3	12	5	5
ENSG00000236608.1	EIF4A1P6	processed_pseudogene	81	92	70	185	93	95	77	76
ENSG00000236609.3	ZNF853	protein_coding	17	7	5	5	16	15	6	0
ENSG00000236611.1	AP000343.2	lincRNA	0	0	3	2	6	6	0	0
ENSG00000236617.2	RP11-46H11.12	antisense	7	4	4	8	14	0	9	4
ENSG00000236618.2	PITPNA-AS1	antisense	21	37	30	46	41	42	27	18
ENSG00000236634.1	AC016903.1	lincRNA	19	15	11	14	15	12	17	15
ENSG00000236636.2	RP11-211A18.1	processed_pseudogene	28	41	22	25	46	28	31	46
ENSG00000236641.1	CTA-221G9.7	lincRNA	6	3	4	4	2	5	3	19
ENSG00000236646.1	LAMTOR5P1	processed_pseudogene	589	863	660	710	790	867	576	623
ENSG00000236653.1	AC005235.1	lincRNA	2	6	5	6	8	6	5	3
ENSG00000236654.2	AC079780.3	processed_pseudogene	56	78	53	72	49	64	26	47
ENSG00000236667.1	AC104076.2	processed_pseudogene	4	6	4	4	4	4	3	9
ENSG00000236670.1	KRT18P5	processed_pseudogene	16	20	22	26	17	23	18	21
ENSG00000236671.7	PRKG1-AS1	antisense	11	6	13	5	6	14	1	5
ENSG00000236673.5	RP11-69I8.2	lincRNA	0	26	5	0	1	5	1	1
ENSG00000236674.1	RP4-792G4.3	processed_pseudogene	55	83	60	70	44	68	54	76
ENSG00000236675.1	MTX1P1	unprocessed_pseudogene	176	293	184	253	179	260	179	247
ENSG00000236676.1	RP5-837I24.4	antisense	0	4	5	0	6	7	2	0
ENSG00000236679.2	RPL23AP24	processed_pseudogene	34	93	63	28	40	29	36	26
ENSG00000236680.1	RP11-296P7.4	processed_pseudogene	190	210	164	252	146	276	150	208
ENSG00000236681.1	DSTNP5	processed_pseudogene	4	12	9	7	7	7	10	7
ENSG00000236682.1	AC068282.3	lincRNA	15	45	10	21	23	23	31	31
ENSG00000236683.3	HMGA1P1	processed_pseudogene	195	384	198	338	291	598	258	261
ENSG00000236686.1	BZW1P1	processed_pseudogene	708	1065	812	989	644	860	635	826
ENSG00000236698.1	EIF1AXP1	processed_pseudogene	987	1463	1227	1141	936	998	956	824
ENSG00000236699.8	ARHGEF38	protein_coding	21	10	8	9	7	20	8	19
ENSG00000236700.5	LINC01010	lincRNA	13	0	0	0	5	6	1	0
ENSG00000236701.3	RP11-549A6.1	processed_pseudogene	4	6	5	21	3	13	6	5
ENSG00000236709.1	DAPK1-IT1	sense_intronic	0	8	1	0	1	0	5	1
ENSG00000236710.1	AC108448.2	processed_pseudogene	1	5	7	4	8	0	4	1
ENSG00000236711.2	SMAD9-IT1	sense_intronic	0	1	0	0	0	4	1	5
ENSG00000236713.1	RP11-363I22.3	processed_pseudogene	3	5	2	5	3	11	2	1
ENSG00000236714.1	AC005592.1	lincRNA	8	10	10	1	9	6	8	4
ENSG00000236719.2	OVAAL	lincRNA	6	4	10	5	5	5	4	11
ENSG00000236722.1	RP11-359I18.1	processed_pseudogene	2	6	4	2	1	3	4	4
ENSG00000236723.2	RP5-1024G6.2	antisense	4	14	7	6	1	7	3	8
ENSG00000236732.1	AC094019.4	unprocessed_pseudogene	30	37	27	26	22	43	30	37
ENSG00000236735.3	RPL31P63	processed_pseudogene	624	1023	650	748	572	690	648	637
ENSG00000236736.1	UQCRC2P1	processed_pseudogene	76	93	93	91	56	100	57	79
ENSG00000236739.3	CLIC4P1	processed_pseudogene	350	590	364	387	433	470	325	443
ENSG00000236740.6	RP11-411K7.1	lincRNA	22	22	15	10	1	24	7	1
ENSG00000236745.2	YRDCP2	processed_pseudogene	2	4	5	1	1	1	4	7
ENSG00000236751.1	LINC01186	lincRNA	15	5	0	3	4	2	3	3
ENSG00000236753.5	MKLN1-AS	processed_transcript	31	21	6	33	32	45	15	21
ENSG00000236754.5	AC004019.13	antisense	4	2	7	7	5	8	4	8
ENSG00000236756.4	DNAJC9-AS1	antisense	0	0	3	0	5	10	8	15
ENSG00000236761.5	CTAGE9	protein_coding	9	11	6	5	1	21	6	8
ENSG00000236762.1	RP11-159H3.1	processed_pseudogene	1468	2303	1688	1958	1529	2033	1519	1602
ENSG00000236764.4	COX7A2P2	processed_pseudogene	1169	1861	1149	1455	1131	1412	974	1217
ENSG00000236768.1	RP11-1029M24.1	processed_pseudogene	672	768	798	152	572	274	566	426
ENSG00000236772.1	RP5-1184F4.5	antisense	14	25	33	35	6	25	7	36
ENSG00000236773.1	RP11-365O16.1	processed_pseudogene	405	614	453	492	446	480	380	433
ENSG00000236776.1	RPL21P23	processed_pseudogene	2	4	2	3	8	0	8	2
ENSG00000236778.7	INTS6-AS1	antisense	21	21	8	35	43	33	22	34
ENSG00000236779.1	RP11-430C7.2	processed_pseudogene	37	47	21	35	45	85	22	35
ENSG00000236780.5	AC078941.1	lincRNA	22	23	28	20	16	25	28	32
ENSG00000236790.5	LINC00299	lincRNA	18	7	3	3	2	3	5	1
ENSG00000236792.1	RP11-142L4.2	processed_pseudogene	68	147	81	129	110	152	80	76
ENSG00000236797.1	SPA17P1	transcribed_processed_pseudogene	1	11	3	17	7	10	4	16
ENSG00000236799.1	RP11-383C6.2	lincRNA	4	6	0	0	0	13	0	0
ENSG00000236801.1	RPL24P8	processed_pseudogene	3601	5592	3979	4609	3668	4048	3616	3931
ENSG00000236804.1	RPS3AP12	processed_pseudogene	13	18	21	21	24	17	17	19
ENSG00000236809.2	SNX25P1	unprocessed_pseudogene	37	73	60	64	39	79	31	54
ENSG00000236810.5	TCEB3-AS1	antisense	2	8	10	26	12	9	7	6
ENSG00000236811.1	GAPDHP2	processed_pseudogene	15	44	21	46	18	31	30	27
ENSG00000236813.1	BTF3P8	processed_pseudogene	95	136	109	161	88	133	100	93
ENSG00000236814.1	RP11-446E9.1	processed_pseudogene	1150	1809	1229	1404	1258	1396	1152	1502
ENSG00000236816.2	ANKRD20A7P	unprocessed_pseudogene	13	3	1	2	0	3	5	5
ENSG00000236818.1	ARL5AP2	processed_pseudogene	10	17	4	6	12	18	10	9
ENSG00000236824.1	BCYRN1	lincRNA	268	305	150	227	174	271	156	147
ENSG00000236829.9	Z97634.3	transcribed_processed_pseudogene	45	45	31	21	21	63	18	23
ENSG00000236830.6	CBR3-AS1	processed_transcript	505	598	563	424	487	564	491	497
ENSG00000236833.1	AC024560.2	lincRNA	5	0	2	0	2	0	4	2
ENSG00000236841.7	AC007750.5	antisense	1	14	1	9	3	3	5	8
ENSG00000236844.1	AC091633.2	processed_pseudogene	193	199	159	226	167	187	181	183
ENSG00000236850.4	BMS1P20	processed_transcript	22	25	27	23	18	11	9	17
ENSG00000236852.1	RP11-3D23.1	processed_pseudogene	186	237	173	170	154	180	165	143
ENSG00000236857.3	RAP1BP1	processed_pseudogene	52	68	48	55	64	50	46	54
ENSG00000236859.6	NIFK-AS1	antisense	96	89	81	75	70	69	81	59
ENSG00000236860.1	RPL39P29	processed_pseudogene	0	2	8	7	10	0	5	0
ENSG00000236861.6	AC006378.2	antisense	20	21	12	6	2	12	20	0
