ï..Ensembl.ID,Gene.symbol,Gene.type,OS1,OS2,OS3,OS4,LS1,LS2,LS3,LS4,OS,LS
ENSG00000256210.3,AC005255.3,processed_pseudogene,231,209,236.125,218.625,353.6875,298.5,297.75,285.875,223.6875,308.953125
ENSG00000256211.1,RP11-1018J11.1,processed_pseudogene,1555.75,1312.375,1461.5625,1519,1280.625,1482.5,1274,1101.125,1462.171875,1284.5625
ENSG00000256222.2,MTRNR2L3,protein_coding,22.375,9.75,31.25,12.375,12.25,23.625,12,17.75,18.9375,16.40625
ENSG00000256223.5,ZNF10,protein_coding,145.75,113.5,102.625,134.75,164.125,119.5,143.875,209.125,124.15625,159.15625
ENSG00000256229.7,ZNF486,protein_coding,39.25,47.625,30.25,22.875,21,70.125,40.875,36,35,42
ENSG00000256234.1,RP11-283G6.4,antisense,10,2.125,2.625,1.25,0,2.5,0.375,2.625,4,1.375
ENSG00000256235.1,SMIM3,protein_coding,148.5,125.5,160.875,151.5,60.25,93.875,66.25,79.375,146.59375,74.9375
ENSG00000256238.1,RP11-473N11.2,processed_pseudogene,695,747.875,785.1875,649.25,511.0625,472.8125,472.1875,428.75,719.328125,471.203125
ENSG00000256243.2,RPL7AP3,processed_pseudogene,14.625,13.75,21,22.875,13.125,14.125,14.625,15.125,18.0625,14.25
ENSG00000256250.1,RP11-989F5.1,lincRNA,1.625,5.25,9,10.125,39.3125,25.25,26.75,16.75,6.5,27.015625
ENSG00000256268.1,RP11-221N13.3,lincRNA,198.625,145.75,131.75,213.4375,143.8125,82.6875,78.25,93.875,172.390625,99.65625
ENSG00000256269.6,HMBS,protein_coding,257.1875,271.875,302.625,220.375,171.875,249.5,226,164.625,263.015625,203
ENSG00000256278.1,RP11-182J1.5,antisense,1.625,0,0,7.75,17,3.625,3.25,5.625,2.34375,7.375
ENSG00000256282.1,RP11-504G3.4,transcribed_processed_pseudogene,23.375,14.625,6.5,7.75,39.3125,8.75,19,6.5,13.0625,18.390625
ENSG00000256283.1,METTL8P1,processed_pseudogene,20,22.625,26.75,33.125,32.75,35.125,30.375,20,25.625,29.5625
ENSG00000256293.2,RP11-114F3.2,processed_pseudogene,114.5,117.375,145.75,130.875,104.875,81.125,143.875,120.625,127.125,112.625
ENSG00000256294.7,ZNF225,protein_coding,166.625,190.75,186.625,156.5,202.25,184.375,186.75,173.875,175.125,186.8125
ENSG00000256299.1,RP11-989F5.3,lincRNA,5.25,19.5,12.625,11.25,10.25,22.625,14.625,32.375,12.15625,19.96875
ENSG00000256304.1,CCDC150P1,processed_pseudogene,20,42.25,6.5,5.625,23,27.875,50.125,52.125,18.59375,38.28125
ENSG00000256325.1,RP11-611O2.1,antisense,19.125,7.75,19.875,16.75,35.125,7.5,24.625,8.75,15.875,19
ENSG00000256331.1,NIFKP3,processed_pseudogene,10,10.25,6.5,16.75,6.5,8.75,5.625,6.5,10.875,6.84375
ENSG00000256338.2,RPL41P2,processed_pseudogene,270.3125,164.125,303.625,347.625,154.875,211.125,167.75,207.375,271.421875,185.28125
ENSG00000256340.8,ABCC6P1,transcribed_unprocessed_pseudogene,6.5,1.125,5,1.25,4.875,3.625,2.25,1.75,3.46875,3.125
ENSG00000256342.1,RP3-446N13.1,lincRNA,28.875,8.75,48.25,32.125,23,29.125,14.625,32.375,29.5,24.78125
ENSG00000256351.1,RP1-7G5.5,processed_pseudogene,6.5,2.75,6.5,3.625,1,0,2.25,1.75,4.84375,1.25
ENSG00000256356.1,HSPA8P5,processed_pseudogene,599.875,582.5,713.5,768.1875,1346.8125,852.625,1129.125,1197.125,666.015625,1131.421875
ENSG00000256374.2,PPIAL4D,protein_coding,60.6875,61.875,54.75,64.375,60.25,48.375,52.125,45.75,60.421875,51.625
ENSG00000256377.5,RP11-1060J15.4,antisense,13.375,17.875,9,18.875,28.875,35.125,33.375,43.75,14.78125,35.28125
ENSG00000256385.1,UBE2NP1,processed_pseudogene,103.75,72.125,79.375,92.5625,86.125,43.75,85.375,80.125,86.953125,73.84375
ENSG00000256393.1,RPL41P5,processed_pseudogene,322.125,243.5625,441.0625,494,260.25,402.25,241.125,325.125,375.1875,307.1875
ENSG00000256407.1,RP11-446E24.4,protein_coding,5.25,0,6.5,2.5,10.25,12.75,1.375,4.125,3.5625,7.125
ENSG00000256420.1,OSBPL9P4,processed_pseudogene,15.75,25.75,7.75,31.125,13.125,7.5,24.625,8.75,20.09375,13.5
ENSG00000256433.2,RP1-102E24.8,lincRNA,39.25,23.5,29.125,26.75,39.3125,59.25,60,50.25,29.65625,52.203125
ENSG00000256436.1,TAS2R31,protein_coding,12.375,7.125,11.25,3.625,24.875,10.25,27.75,26.75,8.59375,22.40625
ENSG00000256448.5,RP11-809N8.4,antisense,8.75,6.125,17.5,12.375,14.125,12.75,27.75,1.75,11.1875,14.09375
ENSG00000256450.1,RP11-424M22.1,processed_pseudogene,45.75,51.375,17.5,22.875,9.25,25.25,21.75,10.25,34.375,16.625
ENSG00000256458.1,RP11-363J17.1,antisense,3.875,7.125,2.625,1.25,4.875,1.25,3.25,1.75,3.71875,2.78125
ENSG00000256463.8,SALL3,protein_coding,11.25,12.375,7.75,7.75,10.25,16.875,5.625,12.625,9.78125,11.34375
ENSG00000256464.1,YWHABP2,processed_pseudogene,375.5,387.75,430.25,475,413.25,397.625,389.5625,378.625,417.125,394.765625
ENSG00000256482.1,RP11-625L16.3,antisense,2.75,5.25,6.5,0,3.75,2.5,4.125,5,3.625,3.84375
ENSG00000256504.2,RP11-1060J15.7,lincRNA,1.625,2.75,0,0,3.75,7.5,4.125,6.5,1.09375,5.46875
ENSG00000256525.6,POLG2,protein_coding,384.8125,340.125,371.5625,367.375,832.625,471,858.1875,872.4375,365.96875,758.5625
ENSG00000256537.4,SMIM10L1,protein_coding,818.0625,671.625,1001.5,814.8125,883.125,996.5625,744.625,916.875,826.5,885.296875
ENSG00000256540.1,RP11-598F7.6,lincRNA,1.625,10.25,5,0,3.75,7.5,0,0,4.21875,2.8125
ENSG00000256546.1,AC156455.1,processed_transcript,134.6875,139.875,53.75,66.625,366.5625,300.625,404.75,466.875,98.734375,384.703125
ENSG00000256557.1,RP11-1060J15.3,processed_pseudogene,0.25,14.625,7.75,25.875,15,30.75,16.5,14.375,12.125,19.15625
ENSG00000256574.6,OR13A1,protein_coding,1.625,0,0,2.5,0,5,3.25,5.625,1.03125,3.46875
ENSG00000256576.2,RP13-977J11.2,lincRNA,10,10.25,2.625,3.625,1.875,0,1.375,5,6.625,2.0625
ENSG00000256581.1,NLRP9P,unprocessed_pseudogene,0.25,0,1.25,0,11.25,7.5,7.5,5,0.375,7.8125
ENSG00000256591.5,RP11-286N22.8,protein_coding,25.75,39.875,47.125,42.25,61.125,39.625,78.25,51.375,38.75,57.59375
ENSG00000256594.7,RP11-705C15.2,transcribed_unprocessed_pseudogene,59.875,32.25,29.125,35.125,9.25,23.625,17,38.25,39.09375,22.03125
ENSG00000256603.1,RP11-667M19.2,antisense,17,10.25,10.25,9,4.875,12.75,21.75,8.75,11.625,12.03125
ENSG00000256609.1,RP11-64B16.4,antisense,0.25,0,0,0,9.25,11.375,0.375,10.25,0.0625,7.8125
ENSG00000256612.7,CYP2B7P,transcribed_unprocessed_pseudogene,12.375,0,6.5,9,5.625,11.375,7.5,4.125,6.96875,7.15625
ENSG00000256614.1,AK6P1,processed_pseudogene,158.25,182.25,179.875,145,187.25,178.75,166.625,145.875,166.34375,169.625
ENSG00000256616.3,RP11-815J4.6,transcribed_processed_pseudogene,47.5,70.625,12.625,25.875,17,14.125,29.5,14.375,39.15625,18.75
ENSG00000256618.2,MTRNR2L1,protein_coding,1506.1875,1316,1504.875,1536.625,1161.75,1738.25,2064.5,1830,1465.921875,1698.625
ENSG00000256625.1,RP11-582E3.4,unprocessed_pseudogene,558.4375,476.75,528.625,592.375,912.125,1004.625,1019.375,868.5,539.046875,951.15625
ENSG00000256628.3,ZBTB11-AS1,antisense,72.8125,64.875,79.375,49.875,115.125,79.75,87.875,87.875,66.734375,92.65625
ENSG00000256633.1,RP11-169D4.2,antisense,2.75,0,1.25,4.625,26.75,15.375,12.75,7.375,2.15625,15.5625
ENSG00000256642.1,LINC00273,lincRNA,3.875,1.125,3.75,0,0,0,2.25,0.25,2.1875,0.625
ENSG00000256651.1,RP11-144O23.8,processed_pseudogene,129,99.875,134.75,124.5,72.125,190,114.875,111.5,122.03125,122.125
ENSG00000256660.5,CLEC12B,protein_coding,19.125,34.625,19.875,65.5,7.5,15.375,1.375,10.25,34.78125,8.625
ENSG00000256663.1,RP11-424C20.2,processed_pseudogene,109.125,122.375,91.5,99.875,21.875,33.75,47.5,40.125,105.71875,35.8125
ENSG00000256667.6,KLRAP1,transcribed_unprocessed_pseudogene,53.875,157.9375,80.125,146.875,117.375,116.3125,141,180.0625,109.703125,138.6875
ENSG00000256671.6,LIMS3L,protein_coding,314.75,166.9375,265.25,270,52.125,68.75,41.9375,61,254.234375,55.953125
ENSG00000256673.1,RP11-599J14.2,unprocessed_pseudogene,3.875,2.125,2.625,6.75,2.75,6.125,3.25,1.75,3.84375,3.46875
ENSG00000256674.1,RP11-172C16.4,processed_pseudogene,8.75,14.625,7.75,10.125,1.875,21,5,13.375,10.3125,10.3125
ENSG00000256678.1,RP11-611O2.2,processed_pseudogene,39.25,56.125,42.375,44.875,38.25,51,42.75,52.125,45.65625,46.03125
ENSG00000256683.6,ZNF350,protein_coding,178.125,89.625,169.5,136.8125,180.875,159.25,101.75,118.625,143.515625,140.125
ENSG00000256690.1,RP11-727F15.9,antisense,2.75,0,3.75,0,10.25,0,2.25,5,1.625,4.375
ENSG00000256705.3,CTD-2017C7.1,antisense,2.75,0,0,0,2.75,0,7.5,3.625,0.6875,3.46875
ENSG00000256706.1,RP5-1096D14.3,antisense,3.875,2.75,1.25,4.625,1,2.5,1.375,2.625,3.125,1.875
ENSG00000256708.1,RP11-444B24.2,processed_pseudogene,11.25,26.75,24.625,26.75,5.625,12.75,5.625,8,22.34375,8
ENSG00000256709.2,RP1-19N1.1,processed_pseudogene,3.875,4.5,3.75,0,1,1.25,0.375,1.25,3.03125,0.96875
ENSG00000256712.1,RP11-785H5.2,sense_intronic,5.25,10.25,5,9,5.625,5,20,13.375,7.375,11
ENSG00000256723.1,RP11-167N4.4,processed_pseudogene,0.25,0,9,3.625,4.875,15.375,14.625,4.125,3.21875,9.75
ENSG00000256737.1,RBBP4P5,processed_pseudogene,36,44.375,32.75,22.875,31,21,37,25.875,34,28.71875
ENSG00000256745.1,RP11-680H20.1,processed_pseudogene,1306.125,1269.3125,1254.875,1380.5,1312.25,1336.5,1063.25,1205.3125,1302.703125,1229.328125
ENSG00000256752.1,HPRT1P3,processed_pseudogene,2.75,7.75,5,1.25,8.5,8.75,10.25,2.625,4.1875,7.53125
ENSG00000256756.1,TIMM17BP1,processed_pseudogene,56.125,78.875,45.875,55.375,37.125,21,29.5,48.5,59.0625,34.03125
ENSG00000256771.2,ZNF253,protein_coding,39.25,67.625,47.125,26.75,21.875,42.5,15.5,28.625,45.1875,27.125
ENSG00000256777.1,PDCL3P7,processed_pseudogene,2.75,7.125,2.625,13.375,24.875,8.75,12,5,6.46875,12.65625
ENSG00000256799.1,RP11-500M8.6,processed_pseudogene,138.625,200.3125,150.6875,143.875,94.875,147.9375,156.25,101.75,158.375,125.203125
ENSG00000256802.2,RP11-680F8.1,antisense,32,38.25,26.75,33.125,23.875,68.75,32.375,32.375,32.53125,39.34375
ENSG00000256806.3,C17orf100,lincRNA,50.625,48.375,47.125,29.125,78.5,27.875,12,52.875,43.8125,42.8125
ENSG00000256812.1,CAPNS2,protein_coding,19.125,3.625,14.9375,16.75,32,14.125,47.5,21,13.609375,28.65625
ENSG00000256817.1,TPT1P12,processed_pseudogene,760.75,789.6875,733.75,699.0625,674.25,596.5,647.375,609.1875,745.8125,631.828125
ENSG00000256826.1,AC138744.2,processed_pseudogene,432.5,327.375,424,434.75,463.5,460.75,387.8125,405.3125,404.65625,429.34375
ENSG00000256843.1,RP11-467L13.4,processed_pseudogene,87.75,92.625,95,101.75,46.5,59.25,73.75,86.875,94.28125,66.59375
ENSG00000256847.1,CCND2P1,processed_pseudogene,27.75,13.125,7.75,13.375,4.875,11.375,8.5,2.625,15.5,6.84375
ENSG00000256849.1,RP11-405A12.1,processed_pseudogene,1114.125,884.875,960.625,949.125,1151.5,1082.25,971.75,965.625,977.1875,1042.78125
ENSG00000256852.1,KNOP1P1,processed_pseudogene,6.5,10.25,6.5,4.625,10.25,0,6.625,1.75,6.96875,4.65625
ENSG00000256870.2,SLC5A8,protein_coding,1.625,1.125,6.5,4.625,1,5,5.625,0.25,3.46875,2.96875
ENSG00000256892.2,MTRNR2L7,protein_coding,1.625,2.125,2.625,3.625,3.75,5,9.25,3.625,2.5,5.40625
ENSG00000256896.1,PSMC1P8,processed_pseudogene,0.25,2.125,5,5.625,0,1.25,2.25,2.625,3.25,1.53125
ENSG00000256897.1,RP11-17G12.2,antisense,0.25,14.625,16.25,3.625,28.875,15.375,28.5,15.875,8.6875,22.15625
ENSG00000256898.1,RP11-707G14.8,processed_pseudogene,52.875,30.75,60.25,35.125,28.875,38.25,26.75,41,44.75,33.71875
ENSG00000256913.1,RP1-102E24.6,processed_pseudogene,0.25,1.125,2.625,4.625,5.625,1.25,0,0,2.15625,1.71875
ENSG00000256915.1,RP11-221N13.4,lincRNA,8.75,3.625,12.625,9,4.875,6.125,2.25,5.625,8.5,4.71875
ENSG00000256925.2,ADGRA1-AS1,antisense,5.25,5.25,3.75,1.25,1,5,2.25,8,3.875,4.0625
ENSG00000256940.1,RP11-783K16.5,antisense,179.25,168.75,223.625,198.25,134.75,203.3125,110.75,136.1875,192.46875,146.25
ENSG00000256943.1,RP13-895J2.2,antisense,1.625,2.125,0,4.625,3.75,15.375,8.5,3.625,2.09375,7.8125
ENSG00000256955.2,RP11-417L19.2,lincRNA,1.625,0,1.25,0,3.75,6.125,15.5,24.25,0.71875,12.40625
ENSG00000256963.1,RP11-216P16.4,processed_pseudogene,1.625,3.625,1.25,2.5,1,1.25,6.625,4.125,2.25,3.25
ENSG00000256967.1,RP11-273B20.1,antisense,0.25,8.75,1.25,6.75,3.75,2.5,1.375,7.375,4.25,3.75
ENSG00000256968.1,SNRPEP2,processed_pseudogene,159,117.375,145.75,153.875,98.25,133.5,71.375,98.5,144,100.40625
ENSG00000256973.1,RP11-359J14.2,lincRNA,0.25,2.125,14.9375,4.625,4.875,16.875,5.625,5,5.484375,8.09375
ENSG00000256977.10,LIMS3,protein_coding,406.875,331.875,336.5,317.25,158.0625,145,158.3125,136.1875,348.125,149.390625
ENSG00000256981.1,TAS2R18,processed_pseudogene,13.375,7.125,3.75,5.625,6.5,12.75,8.5,5,7.46875,8.1875
ENSG00000256987.1,RP11-428G5.7,processed_pseudogene,3.875,22.625,5,14.5,3.75,10.25,14.625,3.625,11.5,8.0625
ENSG00000257005.1,RP11-972L6.2,processed_pseudogene,59,41.375,23.375,33.125,73,105.125,45,80.9375,39.21875,76.015625
ENSG00000257008.6,GPR142,protein_coding,27.75,31.25,26.75,34,15.875,18.25,40.875,17.75,29.9375,23.1875
ENSG00000257017.8,HP,protein_coding,0.25,7.125,1.25,0,3.75,3.625,5.625,3.625,2.15625,4.15625
ENSG00000257027.1,RP11-705C15.3,sense_intronic,13.375,16.25,38.25,24.875,7.5,5,14.625,11.875,23.1875,9.75
ENSG00000257037.1,RARSP1,processed_pseudogene,0.25,3.625,2.625,4.625,1,2.5,4.125,5.625,2.78125,3.3125
ENSG00000257038.1,RP11-800A3.7,antisense,33.125,60.25,39.25,19.875,13.125,25.25,12,14.375,38.125,16.1875
ENSG00000257042.1,RP11-993B23.3,antisense,2.75,1.125,5,0,19.875,11.375,19,15.125,2.21875,16.34375
ENSG00000257043.1,RP11-137N23.1,processed_pseudogene,184.8125,140.75,204.9375,199.75,143.8125,164.375,135.625,154.875,182.5625,149.671875
ENSG00000257052.1,RP11-881M11.2,antisense,5.25,0,2.625,9,1,0,5,1.75,4.21875,1.9375
ENSG00000257058.1,RP11-864I4.4,antisense,3.875,7.75,3.75,5.625,1,5,13.75,0,5.25,4.9375
ENSG00000257060.6,RP11-266O8.1,lincRNA,0.25,3.625,0,0,0,3.625,5,5,0.96875,3.40625
ENSG00000257070.1,RP11-667M19.4,processed_pseudogene,250.625,200.3125,161.75,213.4375,168.75,219.125,136.5,159.625,206.53125,171
ENSG00000257074.3,RPL29P33,processed_pseudogene,8.75,8.75,18.75,32.125,12.25,5,8.5,4.125,17.09375,7.46875
ENSG00000257086.1,RP11-783K16.13,lincRNA,11.25,10.25,6.5,3.625,15.875,14.125,12.75,16.75,7.90625,14.875
ENSG00000257087.1,RP11-136I14.3,processed_pseudogene,17,12.375,10.25,27.875,39.3125,22.625,24.625,25.875,16.875,28.109375
ENSG00000257093.6,KIAA1147,protein_coding,941.1875,1274.25,641.25,903.375,577.875,526,788.75,629.5625,940.015625,630.546875
ENSG00000257097.1,CLIP1-AS1,lincRNA,3.875,7.125,9,2.5,5.625,1.25,9.25,5,5.625,5.28125
ENSG00000257101.1,LRRC37A13P,processed_pseudogene,12.375,3.625,7.75,11.25,1.875,8.75,5.625,5.625,8.75,5.46875
ENSG00000257103.8,LSM14A,protein_coding,4273.375,4377.5,4013.375,4320.75,3615.25,4484.375,3891.625,3667.5,4246.25,3914.6875
ENSG00000257108.1,NHLRC4,protein_coding,7.625,9.75,6.5,18.875,6.5,0,0,1.25,10.6875,1.9375
ENSG00000257113.1,RP11-274M17.2,processed_pseudogene,38.25,49.25,34.9375,40.375,104.875,92.625,75,68.625,40.703125,85.28125
ENSG00000257121.1,RP11-129B9.2,processed_pseudogene,55.125,52.375,83.5,58.875,52.875,25.25,63.25,36.875,62.46875,44.5625
ENSG00000257122.5,RRN3P3,transcribed_unprocessed_pseudogene,387.875,384.375,370.5,302.75,486.375,464.75,634.75,541.875,361.375,531.9375
ENSG00000257127.6,CLLU1,protein_coding,6.5,2.125,6.5,6.75,5.625,5,1.375,0.25,5.46875,3.0625
ENSG00000257135.5,RP11-320M2.1,lincRNA,15.75,8.75,12.625,7.75,17,10.25,15.5,8.75,11.21875,12.875
ENSG00000257150.3,PGAM1P5,transcribed_processed_pseudogene,0.25,7.125,14.9375,10.125,14.125,7.5,19,8,8.109375,12.15625
ENSG00000257151.1,PWAR6,lincRNA,75.625,81.375,59,78.375,30.125,41.125,70.625,26.75,73.59375,42.15625
ENSG00000257162.6,MED15P6,transcribed_processed_pseudogene,21.125,24.875,23.375,22,35.125,29.125,27.75,23.375,22.84375,28.84375
ENSG00000257167.2,TMPO-AS1,antisense,82.75,24.875,61,55.375,26.75,16.875,3.25,17.75,56,16.15625
ENSG00000257169.1,RP11-117N2.2,processed_pseudogene,0.25,7.125,1.25,3.625,1,16.875,2.25,2.625,3.0625,5.6875
ENSG00000257171.2,RP11-754I20.3,transcribed_unprocessed_pseudogene,8.75,4.5,9,2.5,12.25,5,18.125,10.25,6.1875,11.40625
ENSG00000257173.1,AK6P2,processed_pseudogene,19.125,39.25,36,42.25,27.75,15.375,13.75,27.75,34.15625,21.15625
ENSG00000257175.2,RP11-536C10.12,processed_pseudogene,162.5,186.625,173.625,194.375,179.5625,159.25,164.3125,150.125,179.28125,163.3125
ENSG00000257176.2,RP11-996F15.2,antisense,25.75,8.75,31.25,22,15.875,7.5,17,19.125,21.9375,14.875
ENSG00000257178.3,RP11-357H14.16,sense_intronic,24.625,19.5,11.25,29.125,28.875,11.375,9.25,15.875,21.125,16.34375
ENSG00000257179.1,HMGN2P6,processed_pseudogene,149.375,105.375,105.25,84.625,58,91.5,30.375,39.25,111.15625,54.78125
ENSG00000257195.1,HNRNPA1P50,processed_pseudogene,37,37,31.25,45.75,39.3125,33.75,83.4375,59.125,37.75,53.90625
ENSG00000257199.2,RP11-669B18.1,processed_pseudogene,102.625,86.5,140,101.75,73,81.125,54.25,105.875,107.71875,78.5625
ENSG00000257207.5,AC108938.5,protein_coding,8.75,13.75,2.625,7.75,2.75,7.5,0.375,7.375,8.21875,4.5
ENSG00000257210.1,NACAP3,processed_pseudogene,102.625,50.75,79.375,82.8125,41.375,56.5,38.25,34.125,78.890625,42.5625
ENSG00000257218.5,GATC,protein_coding,793.125,583.625,764.9375,713.125,741.3125,814.8125,767.375,671.875,713.703125,748.84375
ENSG00000257219.5,RP11-54A9.1,lincRNA,1471,1181.625,1583.0625,1580.6875,1422.125,1582.25,1831.875,1564.25,1454.09375,1600.125
ENSG00000257220.1,RP11-136F16.2,processed_pseudogene,5.25,3.625,2.625,6.75,4.875,10.25,1.375,4.125,4.5625,5.15625
ENSG00000257221.1,RP11-689B22.2,antisense,5.25,3.625,6.5,4.625,15.875,21,13.75,12.625,5,15.8125
ENSG00000257225.1,RP11-328C8.4,antisense,2.75,0,1.25,2.5,9.25,7.5,12.75,21.5,1.625,12.75
ENSG00000257231.1,DYNLL1P4,processed_pseudogene,11.25,12.375,12.625,6.75,7.5,25.25,17,21,10.75,17.6875
ENSG00000257242.6,C12orf79,protein_coding,27.75,14.625,7.75,12.375,3.75,2.5,3.25,1.25,15.625,2.6875
ENSG00000257243.1,RP11-133N21.7,processed_pseudogene,13.375,18.75,34.9375,37,17,23.625,11.25,15.875,26.015625,16.9375
ENSG00000257246.1,PHBP19,processed_pseudogene,17,15.375,19.875,15.625,11.25,11.375,12,22.625,16.96875,14.3125
ENSG00000257252.5,RP11-486A14.2,antisense,29.875,15.375,22.25,22.875,3.75,0,4.125,0,22.59375,1.96875
ENSG00000257261.5,RP11-96H19.1,lincRNA,33.125,30.75,30.25,41.375,7.5,18.25,31.25,17.75,33.875,18.6875
ENSG00000257264.3,MIR3179-1,lincRNA,39.25,73,63.375,68.375,53.75,56.5,65.125,83.375,61,64.6875
ENSG00000257267.2,ZNF271P,unitary_pseudogene,1088.5,1001.375,1177.0625,1076.1875,1701.875,1551.125,1390.6875,1526.25,1085.78125,1542.484375
ENSG00000257270.1,RP11-521B24.5,antisense,19.125,9.75,7.75,13.375,14.125,6.125,19,20,12.5,14.8125
ENSG00000257279.1,RP11-231I16.1,antisense,12.375,13.75,6.5,6.75,4.875,11.375,26.75,29.25,9.84375,18.0625
ENSG00000257285.5,RP11-298I3.1,antisense,12.375,2.75,0,7.75,13.125,8.75,5.625,11.25,5.71875,9.6875
ENSG00000257288.1,RP11-557F20.2,processed_pseudogene,12.375,5.25,9,0,12.25,6.125,1.375,6.5,6.65625,6.5625
ENSG00000257298.1,RP3-405J10.3,sense_intronic,0.25,19.5,0,2.5,33.875,36.875,32.375,21,5.5625,31.03125
ENSG00000257302.1,FAHD2P1,processed_pseudogene,6.5,9.75,2.625,7.75,2.75,3.625,2.25,0.25,6.65625,2.21875
ENSG00000257307.1,RP11-317N8.4,processed_pseudogene,55.125,70,78.25,91.5,59,82.6875,91.5,89.625,73.71875,80.703125
ENSG00000257310.1,RP11-496I2.2,lincRNA,1.625,2.125,5,1.25,7.5,5,0.375,2.625,2.5,3.875
ENSG00000257315.1,ZBED6,protein_coding,245,444.25,458.125,571.4375,477.625,305.4375,414.5,361.5,429.703125,389.765625
ENSG00000257322.5,RP11-511B23.2,antisense,6.5,1.125,0,19.875,1,0,0,0,6.875,0.25
ENSG00000257323.1,RP11-361A23.1,processed_pseudogene,6.5,2.75,0,7.75,2.75,5,0.375,1.25,4.25,2.34375
ENSG00000257331.1,RP11-478B9.3,processed_pseudogene,13.375,5.25,13.75,6.75,5.625,6.125,5,7.375,9.78125,6.03125
ENSG00000257335.8,MGAM,protein_coding,1.625,0,7.75,0,1.875,10.25,1.375,7.375,2.34375,5.21875
ENSG00000257337.6,RP11-983P16.4,antisense,26.75,18.75,31.25,29.125,80.75,46.875,82.25,55.5,26.46875,66.34375
ENSG00000257346.1,RP11-386G11.8,antisense,1.625,0,2.625,1.25,8.5,0,5,11.875,1.375,6.34375
ENSG00000257350.1,RP11-616L12.4,processed_pseudogene,45.75,39.875,50.125,24.875,41.375,29.125,32.375,28.625,40.15625,32.875
ENSG00000257354.2,RP11-631N16.2,lincRNA,244,358.4375,274.25,263.5,739.8125,539.5,1206.25,862,285.046875,836.890625
ENSG00000257365.7,FNTB,protein_coding,291.0625,319.5,269.125,235.5,182.875,219.125,157,226,278.796875,196.25
ENSG00000257368.2,RP11-438E8.2,processed_pseudogene,1.625,17,6.5,3.625,2.75,0,7.5,1.25,7.1875,2.875
ENSG00000257376.1,RP11-328C8.2,processed_pseudogene,197.5625,191.75,164.125,225.25,266.5,234.875,211.125,243.5,194.671875,239
ENSG00000257391.1,MIR3180-4,lincRNA,3.875,4.5,2.625,4.625,3.75,3.625,12,1.25,3.90625,5.15625
ENSG00000257403.2,CTD-2547E10.3,unprocessed_pseudogene,1.625,10.25,0,6.75,5.625,1.25,2.25,0.25,4.65625,2.34375
ENSG00000257405.1,RP11-609L23.2,processed_pseudogene,135.625,101.625,93.875,105.875,173.125,83.75,112.375,102.625,109.25,117.96875
ENSG00000257432.1,RP11-244H18.4,processed_pseudogene,36,18.75,32.75,9,5.625,0,0,1.25,24.125,1.71875
ENSG00000257433.5,RP1-197B17.3,antisense,25.75,26.75,24.625,24.875,42.5,33.75,40.875,48.5,25.5,41.40625
ENSG00000257438.1,RP11-114F10.3,antisense,0.25,20.125,5,0,6.5,0,6.625,0,6.34375,3.28125
ENSG00000257446.3,ZNF878,protein_coding,2.75,2.125,10.25,2.5,5.625,0,5,8,4.40625,4.65625
ENSG00000257474.5,RP11-359M6.1,lincRNA,10,0,3.75,4.625,6.5,2.5,0.375,0.25,4.59375,2.40625
ENSG00000257475.2,RP11-983P16.2,sense_intronic,2.75,2.125,3.75,0,0,2.5,3.25,3.625,2.15625,2.34375
ENSG00000257477.1,LINC01154,lincRNA,17,10.25,3.75,6.75,15,5,18.125,2.625,9.4375,10.1875
ENSG00000257480.1,MRPL2P1,processed_pseudogene,7.625,3.625,9,3.625,7.5,1.25,2.25,1.75,5.96875,3.1875
ENSG00000257489.6,RP11-175P13.3,transcribed_unprocessed_pseudogene,0.25,4.5,3.75,0,1,1.25,9.25,0.25,2.125,2.9375
ENSG00000257495.5,KRT73-AS1,antisense,2.75,5.25,6.5,5.625,6.5,8.75,0.375,11.25,5.03125,6.71875
ENSG00000257496.1,RP11-474P2.4,lincRNA,1.625,0,1.25,3.625,23,1.25,26.75,4.125,1.625,13.78125
ENSG00000257497.2,RP11-585P4.5,antisense,19.125,8.75,11.25,19.875,7.5,10.25,9.25,18.5,14.75,11.375
ENSG00000257501.6,RP11-1016B18.1,transcribed_processed_pseudogene,30.875,18.75,19.875,26.75,21.875,32.25,17,24.25,24.0625,23.84375
ENSG00000257509.1,RP11-762I7.4,sense_intronic,10,23.5,14.9375,17.875,17.875,21,21,18.5,16.578125,19.59375
ENSG00000257511.1,RP11-278C7.1,processed_pseudogene,850.125,744.25,845.9375,906.75,601.5,596.5,484.375,588.125,836.765625,567.625
ENSG00000257512.1,RP11-486A14.1,transcribed_processed_pseudogene,1.625,6.125,2.625,2.5,0,0,1.375,0.25,3.21875,0.40625
ENSG00000257515.1,RP11-498M15.1,lincRNA,0.25,1.125,3.75,12.375,1.875,1.25,5,4.125,4.375,3.0625
ENSG00000257524.5,RP11-203J24.9,processed_transcript,13.375,24.25,9,11.25,18.875,19.75,12,23.375,14.46875,18.5
ENSG00000257527.1,MIR3179-3,lincRNA,17.875,8.75,34.9375,16.75,14.125,23.625,12,30.875,19.578125,20.15625
ENSG00000257534.1,RP11-834C11.10,lincRNA,0.25,5.25,0,0,0,0,3.25,5.625,1.375,2.21875
ENSG00000257539.2,HSPA8P14,processed_pseudogene,138.625,169.625,151.875,126.5,306.75,176,242.625,238.375,146.65625,240.9375
